,0
172,331476155160.48486
173,323795883423.2067
174,311469409461.936
175,329962350633.582
176,311481484537.85156
177,344213267763.5988
178,352767199113.98126
179,343078915383.1245
180,337652530702.4311
181,364365402205.30725
182,320006697053.4737
183,319809369632.2048
184,313848602709.2106
185,339065345088.96265
186,348823042623.57764
187,347078000439.182
188,315369523225.4745
189,340747732687.5322
190,308115418471.7058
191,341234098523.51385
192,323863450976.5998
193,334574152909.9731
194,314493665070.99
195,331100409073.3472
196,333821144171.526
197,321389268703.5699
198,335814667666.7034
199,323860246023.86475
200,316966718663.60034
201,344189808867.08875
202,342491828536.5205
203,324547407910.8725
204,332910124873.74457
205,331002667589.65155
206,349848731088.53015
207,337581535919.64355
208,340999723435.52466
209,348193035383.7946
210,326549727776.1776
211,348711717083.7187
212,339079625397.5142
213,354175591861.55994
214,337443776931.0239
215,323891748672.3407
216,342554644163.3917
217,356073122298.42224
218,348184448407.31976
219,351951471410.1375
220,333562017892.56323
221,343071118023.83246
222,339872417735.0203
223,330506748243.5308
224,364396024297.824
225,338647360286.4803
226,329401493563.91864
227,354873734960.2519
228,382330368130.99335
229,338077511590.8644
230,342435629700.64026
231,370941562182.8949
232,332622757647.5065
233,326199701655.86237
234,338062258400.6744
235,333141705232.62823
236,355095722370.708
237,359520736886.877
238,369735662461.9286
239,355935116525.0754
240,309237515319.3091
241,336956253457.9697
242,321510451440.6753
243,324048602369.4418
244,365987350103.6515
245,377240088624.49536
246,371920971042.6677
247,341589175336.7907
248,345190968079.069
249,356939295004.86066
250,386293827471.3507
251,337667342358.99835
252,321849441830.8278
253,327978151817.532
254,343313783602.1508
255,346598938696.0119
256,339813697848.505
257,378744066798.2378
258,376989938274.05896
259,360052277229.8219
260,351217643345.9788
261,347793184191.8732
262,340098027821.7137
263,341060785573.0153
264,340161151859.6599
265,354879264023.16125
266,357561337680.7873
267,355423577962.1615
268,312338090097.58325
269,298728971741.9096
270,335602266410.8895
271,334490603489.22186
272,359878280789.75165
273,360186051696.8119
274,326232057912.7311
275,325921139802.1727
276,338564273484.3308
277,352518024226.51825
278,326545135720.557
279,327495357946.17004
280,331430513357.6655
281,355761193051.0691
282,382041641453.3465
283,333611955348.8487
284,336749834121.79846
285,340716315430.5034
286,343111794569.6264
287,336306209627.1316
288,331012512316.0116
289,354262234658.8204
290,321611793014.1146
291,308467788946.2845
292,348880717134.07556
293,341592014638.0925
294,334604407669.00446
295,330458930343.7662
296,335014864011.28406
297,273474997655.7789
298,314208353999.7373
299,332939944279.23944
300,354451342392.42145
301,331609325947.35504
302,309710747206.6386
303,327229902897.00336
304,323471887458.17114
305,343224494419.642
306,341659944655.668
307,340762613959.57
308,351334957250.0925
309,337533700437.74146
310,326897598451.25354
311,355433832505.5599
312,271303874360.73758
313,327655377439.4077
314,336664709735.8649
315,362604958446.741
316,396608954456.6392
317,323228369064.9328
318,320756342705.4093
319,326366349983.8763
320,330983143929.77515
321,320488553276.4215
322,358437455111.9522
323,351298396018.93964
324,335939957461.932
325,318092202830.8813
326,348065733001.82837
327,347063960069.17017
328,340832388681.20734
329,338977962472.5288
330,344145839675.47784
331,323203133815.5834
332,363263461280.86066
333,353814936981.3343
334,255986798539.4731
335,320359895629.74084
336,330144878373.3435
337,383494662375.4894
338,314592726784.49194
339,262209693056.27466
340,399529628226.45
341,312569491542.7114
342,322843411615.4081
343,297117379326.44324
344,358827973616.70026
345,366235565557.1437
346,299611342066.3844
347,332556138876.83673
348,295197002205.1624
349,306828289433.26855
350,333134227641.90735
351,361991191323.78046
352,340352114794.79364
353,326942110023.3068
354,312425845857.0802
355,288847438547.8673
356,359931749732.30975
357,336512982021.0128
358,260615498667.39206
359,313547459982.0774
360,291743539023.3177
361,353163630001.12335
362,341292284102.82306
363,277186303156.2053
364,348889057668.09094
365,340535342120.8556
366,374901492667.58246
367,361815881150.6131
368,338787398362.2739
369,347884527389.3837
370,351712007534.0531
371,301389711188.349
372,317370207770.8192
373,346137176851.60016
374,360218202353.72144
375,334526379806.4053
376,348828441844.39984
377,351200271157.0721
378,289142941578.83624
379,309502151638.74445
380,354651220344.40796
381,312961308353.2377
382,370842864453.5189
383,353093941850.9306
384,288017943388.58356
385,287055219222.1137
386,330452277805.3062
387,358802066054.5196
388,257618054318.144
389,331928436831.2365
390,298347232548.7223
391,358296912942.85114
392,301988373103.2047
393,354654629173.3595
394,313921452967.1286
395,387433877880.2411
396,332653953719.7021
397,375540343512.2581
398,357297657223.1028
399,276994607354.6355
400,350479418207.62964
401,408573232425.61163
402,372251788504.9527
403,376033296915.10535
404,378301032904.01337
405,348084404297.0725
406,327544046041.7973
407,340367215971.4402
408,354490734405.0163
409,341847942487.3799
410,361970215586.35156
411,356532230253.4752
412,310773755888.93427
413,392390904148.3582
414,358834587441.81
415,382773275498.2269
416,334798886026.93317
417,348843165151.54846
418,347921843895.25977
419,375527760347.6511
420,323237592814.37054
421,360305805162.4996
422,320171098380.97687
423,308119302338.1141
424,304647339047.39764
425,406522627120.5395
426,319227010628.2773
427,276840331379.6713
428,348578574484.40424
429,283777880402.63055
430,293069243799.70294
431,289680743352.5083
432,358348301254.7391
433,329522546669.57166
434,322170895909.39233
435,365776975193.478
436,354264451439.6051
437,344434899576.21655
438,324180359726.65356
439,347790124970.8215
440,301408776526.48804
441,312950049731.34863
442,318598567243.61127
443,338738477092.0584
444,254561449406.7523
445,302674438610.5851
446,354121046635.5758
447,301603202016.9904
448,278405297649.37665
449,312763351138.98486
450,341668133795.44366
451,324580123860.11005
452,350307186636.0302
453,345771936193.58344
454,339005154394.5301
455,351260882134.16156
456,307202538555.2795
457,303359745381.1916
458,357961065778.4142
459,356265852192.44763
460,347291361072.897
461,362137442245.641
462,374406709108.40063
463,364598204850.1719
464,273471671883.1241
465,342293228169.5222
466,348855326994.79694
467,278167084044.1364
468,352989984744.63525
469,384490291790.90216
470,357021896790.7686
471,352521279590.5112
472,260290401420.221
473,314943105975.9224
474,333252546405.1824
475,300323838526.295
476,346024651192.9482
477,298087911759.595
478,284507536140.9495
479,360502118908.8424
480,328502440531.4666
481,348327027033.3806
482,296574501553.5685
483,297285144600.52344
484,283212396097.43506
485,350234617519.1927
486,303987342269.8493
487,349995050660.60474
488,311818093817.9464
489,307565223243.7474
490,370213257211.4398
491,295947890140.0985
492,327248432407.33057
493,366647381607.19763
494,298756142593.1005
495,247423572994.5036
496,321991577728.7429
497,355735686408.0646
498,316261957763.3575
499,323769841431.0244
500,301018429382.49664
501,309081039981.17944
502,320408147789.0621
503,347006704649.6675
504,266860859630.18594
505,312476721956.1733
506,304634493097.55286
507,305184176313.0265
508,372990421840.83124
509,327172342780.1636
510,317787630137.77203
511,351748063923.1024
512,354722550862.6059
513,316823929667.25836
514,325217076690.7468
515,341513093172.3467
516,350302186239.3212
517,350744280254.2122
518,310446190079.3082
519,326704661624.14215
520,227570728252.93915
521,282284983547.2819
522,285173243871.748
523,251286251134.41144
524,311636201199.4831
525,357519195107.3857
526,293953843628.0767
527,285138171201.04663
528,362575985890.2959
529,343132180889.11224
530,290836783419.13403
531,344479897256.9479
532,366893523661.69727
533,346199589049.3512
534,319855670121.6217
535,274005238774.0071
536,284715477682.6479
537,357779734327.16644
538,358635847427.846
539,297917464199.35626
540,293660416728.24854
541,339433746585.21094
542,309745170074.1587
543,274690756868.3311
544,325012539140.3005
545,319014695038.6152
546,351100483688.16724
547,304341821915.67566
548,374906922790.3338
549,316238379722.6404
550,364031359832.11633
551,363645230659.5299
552,344254870203.9674
553,375397278200.3794
554,370206406672.3935
555,309261087924.3311
556,253263159327.07568
557,305789864274.3608
558,354961062358.2101
559,349456681867.92444
560,292656353871.5636
561,363923907197.3166
562,308136401925.24963
563,295551414902.2699
564,350191337566.36633
565,357297493669.8215
566,326124265026.87604
567,327090503705.63153
568,335005165597.8434
569,296113326478.9976
570,343457085503.5565
571,337787713600.0356
572,371084669971.63025
573,294412017010.9596
574,332274817703.86456
575,387211382917.6403
576,340279115269.4124
577,392317943930.5235
578,309688602078.8044
579,323972096564.98096
580,351061262613.1758
581,373497351249.191
582,344834043466.4614
583,355862483023.2904
584,356579720046.90906
585,319378214189.7711
586,378576143991.4693
587,321934409980.03894
588,368423470458.36255
589,338696782400.8742
590,296984810472.2431
591,336990196686.4317
592,346222969338.20593
593,354386320585.37286
594,313688181448.7273
595,374727302405.8986
596,354261330814.4956
597,349866273924.2569
598,328407791127.7806
599,294741819387.8271
600,329430645180.85443
601,287116229552.6421
602,344269933204.23334
603,352259384983.38776
604,354660781936.2405
605,389476985887.27545
606,383653477986.0682
607,387148636794.43365
608,400323158523.69366
609,367231940978.7486
610,362023457309.08374
611,351147710072.78015
612,303460950984.98096
613,366538596597.95465
614,343460458376.63477
615,315066549006.56726
616,357999850473.0705
617,292157807569.53406
618,360142176615.987
619,330647012652.03076
620,369422750680.63995
621,384993259395.5808
622,335980882818.16815
623,348956366536.7588
624,299870240973.6023
625,374005205354.8726
626,346313688449.3385
627,400772962298.1331
628,373544809577.0135
629,375818451814.7456
630,344673522614.2474
631,364781491888.95514
632,346049745522.41656
633,376893544127.191
634,335674947708.2056
635,364757550108.97644
636,379057406620.01056
637,398298614072.86566
638,387571805037.7936
639,344964217978.4655
640,388438958160.96893
641,397937242401.04114
642,394618898432.02765
643,353421588675.9867
644,383460822100.0451
645,375976074693.6926
646,357917274776.40125
647,410022824944.0258
648,324185801672.26385
649,387118731365.58954
650,263655854262.22003
651,359905668859.31995
652,396915031661.8686
653,367369168234.83704
654,316087105244.40735
655,361320057946.6772
656,416740073968.9692
657,321208687312.98944
658,260259096067.10403
659,354373093204.36365
660,391697176006.7505
661,304866097008.72375
662,311766721312.9649
663,324355130312.59454
664,304164578508.5115
665,361429461578.12415
666,381460498584.1263
667,286290606567.9609
668,289926629711.7551
669,310472745098.3547
670,381906464385.2089
671,354394628863.0446
672,373752994670.1863
673,367974830479.67615
674,397346382897.04083
675,342821845773.3061
676,386111765638.5899
677,343510526677.16943
678,378259149506.92236
679,400425817056.07043
680,392907062278.8167
681,392701318548.804
682,403087535300.91516
683,377669957925.26245
684,370683514004.1623
685,340070383975.0749
686,367190546168.6605
687,350648278502.5464
688,382462806933.99084
689,391313512381.2588
690,379384905012.83264
691,330493745704.12714
692,327678231894.07477
693,354850505795.8385
694,348479762765.1583
695,411212922043.7261
696,387654641600.19745
697,365000820113.06616
698,339938147711.7995
699,381308225219.77515
700,314304143469.83453
701,286912946828.7468
702,367592474688.4106
703,389620170576.5745
704,377207572931.09296
705,354069313151.6463
706,361344365524.04047
707,335901567231.7166
708,347299616902.2637
709,363619349782.68726
710,399835631537.3201
711,410782119276.1875
712,294358257638.38446
713,354819255650.76746
714,351127029845.5191
715,390322880421.09705
716,328448640197.2854
717,326067900054.07196
718,366208814708.7945
719,322311813801.98047
720,290471148119.9731
721,340066231782.30554
722,382331633888.3741
723,348019047163.908
724,359767866429.92194
725,360022637402.1092
726,304833355840.9524
727,319966110845.1064
728,308679932308.6224
729,256637968188.63882
730,282258448985.24567
731,378353713933.5981
732,351480771022.1268
733,266438443612.8221
734,324735889632.5305
735,384596397953.24115
736,368100745282.1633
737,301921465867.97797
738,375399726937.13043
739,342157740654.82086
740,304135471973.66956
741,305121688654.2564
742,360049993609.98193
743,389835099192.06726
744,302119044824.20135
745,307068298930.5138
746,378580667213.97296
747,333412736601.5868
748,335370629743.9677
749,329380460810.6246
750,349683774977.7272
751,310055917393.76263
752,405667166763.0235
753,364903409547.5476
754,354272480066.17633
755,360829995421.65
756,291842569685.9782
757,375681159557.1178
758,324421432430.04443
759,361115511107.7811
760,319981722582.3915
761,248510972821.54355
762,239182432168.66083
763,260025790540.90555
764,279508415698.6487
765,285890876095.62463
766,352242266741.29297
767,300522721177.3963
768,297072122460.3795
769,318519271229.67523
770,361616952383.84045
771,396465123624.47974
772,284622217850.671
773,319877302274.99976
774,347285083093.7361
775,352664141447.92896
776,317620344974.5504
777,349982690453.1401
778,333549009927.3174
779,370492589634.4494
780,302856748397.3612
781,317490231872.8199
782,354700750898.3169
783,318754986721.2709
784,286950131513.7797
785,362309188197.6151
786,389250493319.23895
787,307243793061.5756
788,363999846987.6228
789,353228567255.5938
790,287905564318.43445
791,283975912967.9199
792,303995911926.9852
793,287336061803.25037
794,271091971369.61798
795,322501762000.8849
796,423476071824.44415
797,361971206361.452
798,327455316148.1417
799,352013354701.6512
800,366240616739.02686
801,361445359035.71075
802,386105083782.184
803,287797994660.3488
804,344140552155.55634
805,371243282208.22424
806,368701378639.9293
807,374989468881.11115
808,384315844135.4366
809,297468363958.92017
810,350462684193.75934
811,313306627320.4131
812,294479270027.4997
813,317928530515.2773
814,380874473197.53973
815,339915558146.31006
816,398826079129.14557
817,344990381048.1734
818,348473739892.0483
819,268671283060.57825
820,274918354714.7848
821,344843081693.5988
822,322890851365.89526
823,332600466853.83453
824,295933549421.7857
825,277239052285.4616
826,312309541361.29645
827,363296059554.1588
828,381559971932.9852
829,351478308525.30566
830,298632343200.36084
831,397693694705.39636
832,350892114767.18427
833,389964845549.8242
834,328208564037.14166
835,356905671404.6908
836,289713535544.1639
837,286876025807.17474
838,301826750666.5957
839,308147185322.93066
840,329944542266.3614
841,327225000316.0626
842,268240887884.81207
843,335466281409.1434
844,336182417489.3259
845,236170964770.5601
846,287667325293.7022
847,299674133577.16266
848,208809278468.4712
849,238622429558.663
850,325183838139.5977
851,332097772711.2913
852,384721819530.4393
853,249933906204.6093
854,411906251126.36194
855,350939811811.3154
856,276680757734.507
857,377208659073.48706
858,373445316414.31134
859,316279006046.58856
860,325144611130.7954
861,329400713420.61865
862,314782894938.4102
863,331050030614.145
864,395707428750.1307
865,320068562759.56573
866,329604951139.8232
867,384377383113.2954
868,409652485969.7006
869,374487035000.0658
870,340794143868.26575
871,280755158789.43445
872,338763075719.96643
873,315149091932.5233
874,373077608925.7902
875,365700691617.75354
876,387690543958.67914
877,331992140501.0131
878,366923314419.50775
879,352485533253.8796
880,339612987619.34576
881,371991531576.459
882,347225013249.58203
883,303759574627.09576
884,256553228876.43402
885,309486194810.2122
886,370149012400.87164
887,345570458122.2508
888,396481817975.70294
889,337825384667.73267
890,409983676001.6784
891,347973015195.0465
892,275467633943.6163
893,394607500166.18445
894,371174718204.77313
895,355239799607.6191
896,356259350302.1423
897,381201421542.95337
898,335744233768.47375
899,374537972164.8015
900,373712573602.381
901,287297191632.2065
902,318395153829.02344
903,351887120132.71204
904,331740487701.92804
905,319767210730.38245
906,339801889114.7769
907,332342457734.4396
908,335558853994.0158
909,409093025960.2701
910,358596119122.1925
911,290511761853.7071
912,338204648998.8694
913,314573359736.8817
914,368607379995.7888
915,360308730943.5853
916,308627074823.55743
917,303484746945.21155
918,398181811599.3521
919,315750383183.25964
920,374919069995.20355
921,289258420977.43274
922,318469655168.3606
923,352806556987.686
924,394402447643.47644
925,360808013419.3464
926,329022662897.0556
927,370533078709.828
928,332279183346.7143
929,337221732761.4006
930,241174886035.67035
931,292810155950.9314
932,335820085768.3198
933,278810186454.9625
934,369691687303.5217
935,341768947716.5976
936,316583475231.7195
937,218733077129.5025
938,342381267716.1902
939,382546220331.07935
940,322281538560.0254
941,397533846153.9023
942,346231967523.1981
943,409412136728.5752
944,350260712841.00726
945,390787418307.8272
946,410736438277.2929
947,398629004660.22833
948,385290830501.08044
949,332421588806.6759
950,345264492766.6896
951,362355620302.0337
952,323013125393.33246
953,304543053667.2325
954,397940035580.4708
955,406438704997.1464
956,413152235546.5081
957,344132884929.9107
958,317980484139.233
959,376932161831.14197
960,322677318756.39624
961,370285601545.8579
962,431552839951.56195
963,352259049754.707
964,357669414991.8601
965,380025348456.9285
966,292589150731.521
967,339466707753.8138
968,368032652917.4385
969,329825376472.3609
970,257570969208.10306
971,384724903149.9834
972,317358790756.621
973,307119096928.3116
974,359075664286.326
975,310408565589.2775
976,243636130954.46048
977,196489447843.14722
978,311839148415.84644
979,340457307968.9321
980,326156730450.1673
981,259958705540.49704
982,328918164888.2233
983,358779932943.9748
984,352204184594.9781
985,375869986137.64233
986,332846555545.9029
987,288890503431.4795
988,202746529341.4626
989,221026304630.32034
990,236407517655.93338
991,271057679377.59796
992,372618660686.7002
993,381174559987.7131
994,370704361634.3633
995,346034006819.0194
996,368253679132.3726
997,282672766240.83496
