,0
114,181757730713.3424
115,166861504590.56796
116,164484531377.57843
117,195861265880.73816
118,189076590902.28326
119,191721440748.1054
120,190113471799.8581
121,204890391061.7126
122,193835633920.4605
123,194330161867.5712
124,191933020893.73212
125,173511145680.0054
126,185687779160.38983
127,177940505953.97043
128,179453451197.2467
129,181229806573.12622
130,172209652899.7698
131,195410084005.0987
132,187293470518.07468
133,196907770261.78674
134,220251133235.6251
135,201860323347.48605
136,208930749531.49622
137,221521002090.17447
138,206193664745.34604
139,223555051428.8989
140,205031231922.66507
141,218650713718.4473
142,210149896252.53738
143,239476671665.05228
144,260239726993.49954
145,198004799619.6631
146,216935960328.59644
147,213319335115.95483
148,229341183679.46622
149,240003486938.2412
150,236169725987.87442
151,256082626705.44452
152,225781704489.185
153,227092680294.4509
154,210662592616.89447
155,245392283216.78247
156,227791066362.6094
157,246533621988.92194
158,219355255421.48367
159,257665659629.7934
160,226763680543.0037
161,208296183320.1544
162,246034001139.19122
163,238740513533.56723
164,240027304541.3083
165,235940449397.1834
166,243242012812.05756
167,262402548305.1574
168,257590228346.5442
169,253326608002.8439
170,262044898073.78754
171,255169846051.13504
172,275748968007.6189
173,234128568798.83817
174,253271570418.7709
175,290162260642.3694
176,262256864306.43246
177,259700847483.597
178,252543383667.0767
179,264050864290.6162
180,250706492294.16858
181,257624662772.5313
182,277357359672.86847
183,240655170453.96036
184,239229408659.7599
185,249311659736.5662
186,236840339842.00677
187,259747159330.4261
188,281636860054.3569
189,273545115910.8661
190,249495214886.49298
191,228405262835.17276
192,270246845864.00903
193,279842119447.4274
194,266880158971.20493
195,245788265309.9897
196,286221135999.7939
197,301931111757.218
198,302904521770.7573
199,324788348422.02704
200,316535367564.64136
201,294673314301.8937
202,282335220345.4066
203,282401203958.36664
204,289420512435.74414
205,355165634589.44977
206,284317460580.15985
207,262236643012.93414
208,284798243600.38446
209,287307729330.51917
210,312490286285.51526
211,319844356168.08264
212,313149501608.8954
213,278868008768.4351
214,278832905768.70056
215,295582237481.6644
216,265282341049.2443
217,279124740725.4905
218,307522637178.71643
219,304778133832.05475
220,271589199687.1318
221,290550185883.10785
222,289363592472.3047
223,282895125888.22565
224,309035973056.08575
225,305941101306.9284
226,287577295762.17804
227,301717843769.48596
228,285876679919.1631
229,296428653624.6579
230,283514206558.1826
231,270563583539.35062
232,284549911530.32477
233,313406819718.6548
234,285956632770.6826
235,282528288072.7579
236,283617810664.5272
237,266861093071.62064
238,288796712479.7338
239,314164352234.5865
240,283468564542.13586
241,295712388348.0909
242,334560621100.8154
243,290109873695.6393
244,272711431703.0111
245,274925163978.06635
246,283061160015.892
247,292084131157.9777
248,293061816804.7413
249,307881291522.07166
250,302427196706.83026
251,299012506716.7644
252,266967629353.7474
253,278227737382.0355
254,276910476110.82764
255,299963401711.5009
256,265609930157.7461
257,262671005451.09146
258,290922177579.31256
259,313412029075.24036
260,308004959156.08673
261,272983697246.41272
262,296330472096.41
263,276024544324.9496
264,289374810016.4238
265,270616150525.2677
266,267248697250.99942
267,268979350499.10193
268,294580275605.02124
269,275401314081.35974
270,283379832679.7351
271,277536283878.35175
272,274082528390.0484
273,280822599180.61786
274,270944960028.9373
275,287797892230.98627
276,288027632725.3626
277,300207106296.66376
278,282449652023.01904
279,283976217365.74756
280,285803557801.8323
281,261131252555.49478
282,274128333304.3613
283,282796300030.7876
284,262433313043.74307
285,274933780865.6631
286,278759963439.4988
287,279313373963.10486
288,277744020813.57025
289,293078097106.74786
290,288763877176.8849
291,287593426393.98114
292,297313838351.9689
293,251950105561.87637
294,276548200778.60657
295,258309804190.50345
296,278067862260.3978
297,294466067616.9958
298,298381594471.8572
299,307020684200.40625
300,275867240895.0356
301,277806072643.2185
302,283273516197.2499
303,282489918906.475
304,271943594325.24515
305,268471076312.95312
306,272705283574.00388
307,279517910383.94543
308,301631205558.8451
309,286885412452.09106
310,270843652931.64487
311,300049643876.2013
312,254777855434.34158
313,259681009247.6407
314,288193074368.5776
315,284561617608.74005
316,308574417265.9668
317,286484772352.7749
318,299778270474.4208
319,257327683931.81717
320,282507465812.4138
321,282535097425.7616
322,235372804074.84714
323,266789992241.1358
324,286314190523.7815
325,304278376976.21704
326,292350143915.64026
327,285894152152.66425
328,287586413634.5573
329,320928195076.1905
330,299162570071.12354
331,285497808019.4126
332,270819335531.7473
333,259825570787.90692
334,310499313679.4869
335,310510105515.88007
336,252997664323.58423
337,257016574662.00867
338,294942351334.4186
339,299599210815.2094
340,265709556049.92432
341,289602470003.5159
342,266574483056.2965
343,301885086681.46686
344,241601290480.72162
