,0
312,246323531364.34256
313,273337922498.8122
314,260688740138.13342
315,246222895894.08093
316,269060884767.77856
317,289704973677.81775
318,280124949315.34753
319,263889543817.94443
320,268763383478.2175
321,281047770599.1111
322,260306456668.34756
323,269523350240.46225
324,258969660142.70706
325,269986348675.5198
326,294554280433.6509
327,291004469876.19495
328,257954912881.62875
329,280581311958.6852
330,311672564712.547
331,286668232424.9954
332,287869890175.8325
333,288490963883.09485
334,281425723518.6234
335,294019452077.63007
336,276239128677.9443
337,256569087620.04752
338,293434891754.8137
339,293473654660.46545
340,292386014072.55566
341,298477571283.8909
342,281006027177.39465
343,301870983498.89294
344,284984800405.28864
345,290578312971.68365
346,289679613928.1951
347,299972375885.6554
348,266412395886.66202
349,297653246323.68365
350,281449278437.0176
351,268810166319.0653
352,295756153659.07446
353,278424356711.7889
354,254593282872.49942
355,281034038594.3688
356,288202717882.05304
357,274674791609.79666
358,278915205517.46
359,277447118619.4889
360,258895327888.65247
361,283948883489.42456
362,285883496968.872
363,280354862368.0695
364,285825889391.91724
365,295083303077.4912
366,316158792822.8188
367,299801753009.5513
368,303879639880.43494
369,293808718941.47565
370,286696042053.1932
371,285131973182.5573
372,291440288485.9268
373,276512253744.18695
374,289197749295.6843
375,283253534575.56964
376,253680018407.16174
377,264957550762.34915
378,304999348793.1618
379,286696709883.3814
380,299866220042.5142
381,281767868712.028
382,290102841061.47235
383,297598165940.75775
384,285313229809.4349
385,297497690796.1314
386,322342570495.1462
387,279089093070.55743
388,294593094435.43854
389,276761841715.50726
390,283689801694.28644
391,293972212053.7121
392,309577754679.9945
393,288439450426.268
394,301152925030.0892
395,298217548422.4423
396,307942532270.5983
397,296288579614.9511
398,284953508073.884
399,286953939380.4588
400,321963797902.32965
401,324062804234.2862
402,303858553493.7841
403,329317154595.9811
404,330015706390.1913
405,306623565894.28156
406,296210080180.2407
407,299247634533.8956
408,296042381057.3002
409,308926137781.2022
410,308922330227.1132
411,305028248629.5993
412,294607008743.2888
413,287113031701.2494
414,295117024418.9554
415,313255944997.9308
416,318219181228.9117
417,318719601500.0689
418,279988176382.2018
419,274478372923.981
420,294862405744.5201
421,306692480034.5708
422,305472066888.2558
423,303065140939.46924
424,296215901864.8513
425,302765520225.1597
426,293732764185.7863
427,320249559226.13763
428,307844305146.00287
429,306545645757.93976
430,300409874844.13666
431,312751944019.08887
432,281583278212.1042
433,281749767281.3091
434,309182878125.4806
435,291907359359.2816
436,292154452868.53674
437,294585015615.28485
438,279872660452.74646
439,320072264574.9825
440,315031727220.30505
441,318088896526.45654
442,314279098417.18463
443,289399723501.2268
444,297543903155.44824
445,312130058089.55
446,314941885030.74133
447,285666130665.4806
448,293183649288.2839
449,321700613215.7363
450,300241865475.3556
451,291936667015.9148
452,280864826194.53033
453,310661271324.28534
454,290340775203.1911
455,303806492815.5945
456,296307362363.7409
457,313956311237.7265
458,303184494274.6169
459,323860825511.6083
460,307893845711.97577
461,302897114949.9489
462,299602347940.0288
463,315374420798.83386
464,316429853918.5608
465,314349869833.1113
466,288911220359.24493
467,291589541434.04535
468,290364582839.1497
469,308669581290.00415
470,304276412612.2835
471,287664652263.1787
472,270076062298.43542
473,292282763567.80927
474,331784423476.53064
475,305702118545.4562
476,314670136718.18225
477,302950381260.0653
478,320564227516.43134
479,296396643339.10944
480,296727286070.7602
481,308852539322.9714
482,298827952456.68384
483,310145659057.74194
484,309322365227.8947
485,284179789795.7839
486,292190492115.73804
487,296073203246.4146
488,280210654207.47015
489,293658963036.38525
490,298849975373.4785
491,294328886040.12103
492,310806905836.872
493,284668367231.37646
494,287088373805.0638
495,294984694732.6541
496,284797945001.54236
497,318527427182.83264
498,344866977197.83417
499,317595716320.8932
500,297945832196.1676
501,307313924430.11975
502,302535929100.48846
503,294725942711.82605
504,314382942755.35596
505,302400634846.9983
506,299019005525.6696
507,303819706251.2428
508,300597702887.9897
509,303183629883.13696
510,298264355860.1267
511,299878497391.9998
512,311617907828.8537
513,312600985818.3489
514,306575757923.52686
515,309620808847.9402
516,329496446218.18915
517,314657366543.6883
518,317837402028.27014
519,314344143243.626
520,295984442113.8774
521,316635556448.5514
522,320560242666.8516
523,300262079447.0326
524,318878867874.6887
525,301203695225.19104
526,320408433215.5327
527,291722035637.8744
528,292619876301.73804
529,297235779963.9431
530,304056793887.50116
531,338803567229.5061
532,340986356161.2551
533,319762890931.79047
534,327122063817.3191
535,304417972050.13446
536,298843644449.17725
537,310365253832.6812
538,322322534733.59454
539,299841913491.9306
540,311074289320.17566
541,333718790324.69183
542,327125204256.0761
543,281004910208.4393
544,279618086891.2613
545,306515934155.5205
546,305929280897.65326
547,292791885157.842
548,317106796597.0688
549,296659771235.48047
550,293205492341.1369
551,280993215314.2906
552,309867607519.575
553,319701104889.29535
554,324924722964.2291
555,323414071068.4655
556,307234634584.2838
557,309443766032.93774
558,297460547795.7891
559,329602578353.7616
560,339417903914.7243
561,303059446473.2389
562,316724827236.3151
563,308985069425.3091
564,286696206564.95294
565,288861563942.66296
566,349553422844.85547
567,326043148370.1535
568,304306597608.32416
569,292970858422.4221
570,313241847286.19617
571,321972357952.3131
572,269969649055.94028
573,283039589982.97766
574,313340243421.0712
575,379219268715.7282
576,329616344124.03217
577,304536693118.4864
578,302336340172.3428
579,301098722038.3346
580,290701629758.3515
581,316369655484.90607
582,312750569457.7021
583,324169571840.3362
584,302145158281.892
585,315794064083.0079
586,324816117406.08923
587,307439188505.731
588,321425950384.50464
589,322880921177.1113
590,334222959697.8907
591,321231212492.4983
592,317912626632.8645
593,291724839852.71173
594,317951190363.4697
595,305745000887.26276
596,278131159672.53766
597,318677003364.22626
598,327255490112.73083
599,334439235417.11597
600,309886327943.82635
601,308582544825.73785
602,324879798960.58856
603,292271678942.88007
604,306424246701.3086
605,278953848402.9278
606,326037264751.3163
607,306739803832.0576
608,315451865769.50494
609,306232982229.1452
610,310423557858.65186
611,329096440076.6078
612,321451482242.02045
613,310384205592.6165
614,329334766979.23395
615,310390242619.21185
616,335933695843.3205
617,318078845835.8625
618,296602368091.51764
619,317747412044.741
620,303604041604.23224
621,320724739394.735
622,304109629004.6315
623,285185102284.33575
624,291316624222.8683
625,333254079460.7496
626,308097603847.2084
627,321856954915.28564
628,309361778553.17377
629,301732792140.55237
630,302632457089.1487
631,292707136343.3438
632,280031038980.8576
633,322652623349.1714
634,309746902368.3592
635,276304426034.6222
636,314223381139.7516
637,296445194750.75934
638,305990064119.547
639,315498910197.9419
640,311164769438.6977
641,301766593382.8304
642,304388592273.94214
643,324406447805.72455
644,310529548519.02466
645,326681208843.59064
646,324015527101.13635
647,295779236192.7592
648,295557252164.82587
649,306842160243.5539
650,323004038614.79205
651,325262836684.9604
652,325641229021.2371
653,311149030946.31213
654,319751546757.6709
655,343739517957.85895
656,279665654285.5626
657,282839168349.6102
658,294070004898.3583
659,311403667437.89545
660,293429028742.82074
661,321453995928.9172
662,324157920896.5839
663,333188121526.37494
664,296553340122.9149
665,298591559486.36285
666,289790088995.19946
667,315290414896.344
668,341076559141.5217
669,312426463008.7518
670,320208481021.1829
671,314477227544.6881
672,320769313489.9568
673,333054290767.95105
674,320021126859.1907
675,304377433815.7142
676,352464677327.2363
677,319134792604.81604
678,305183696137.7664
679,306654495730.33466
680,296749878672.1804
681,293974167801.39734
682,313999011100.81134
683,358474034383.91235
684,317650141867.5823
685,314610139681.614
686,361787776340.5527
687,324648406351.2358
688,309051186334.36444
689,304445010784.99347
690,313100964916.9378
691,314513157328.42584
692,325058133695.6014
693,339889768843.0658
694,317032309266.8258
695,308644565212.508
696,329742897145.3612
697,305179092851.99896
698,292834036260.509
699,293095903198.9013
700,302887171643.79443
701,307079609747.3078
702,311029355027.5561
703,317052149785.79047
704,294224871651.4167
705,281164294858.5182
706,293751580947.53796
707,300609507435.612
708,292014472405.4564
709,326468727487.9133
710,369768412487.8626
711,320451418154.85657
712,306800067385.6905
713,282393145718.7165
714,313737921955.31335
715,318140521450.9174
716,301738512825.68774
717,302076873340.4905
718,284563507714.93634
719,297938648994.1171
720,312797081042.91223
721,304759721287.721
722,318962142367.30255
723,345940439017.11566
724,301166784257.28674
725,321273736606.5001
726,283881451585.26227
727,311305130219.56384
728,316374127549.33777
729,328875943756.3868
730,314812934571.8635
731,338996391426.208
732,310063671290.1465
733,337332376797.46454
734,288964003689.49365
735,318408408032.7807
736,309620272973.4984
737,304402427686.3736
738,336166800448.92413
739,308943720162.03766
740,307397744312.06433
741,307239983274.5695
742,297465759817.39026
743,323731895682.10065
744,324349398191.03644
745,316159495368.5469
746,330368595415.6688
747,331038450256.28046
748,331023212579.79816
749,315703330611.427
750,276635181329.7836
751,299589132235.67706
752,347184553579.81604
753,328806729668.39154
754,351168728070.0989
755,323307624446.7016
756,282968176284.45184
757,300791762171.8777
758,327844604086.5514
759,313841452621.8052
760,318936107296.8202
761,323919165237.3185
762,320955569349.1844
763,312405884328.9446
764,321917952618.7159
765,307505812173.9272
766,321177411308.62
767,311333086125.8069
768,309017382228.2301
769,299233534049.4968
770,295799369430.2712
771,288275921068.99994
772,291850371970.19885
773,291950987514.79065
774,284462490578.6803
775,298112207988.30865
776,305655186921.3295
777,305755450782.6833
778,290754548715.15826
779,305819698654.81366
780,324232547164.5932
781,329131593741.56146
782,304818098546.59973
783,315900946588.6748
784,310416341079.7637
785,307420024524.56537
786,310005244561.9382
787,310925763194.3328
788,319000651756.18994
789,321052717841.8482
790,310208955437.28076
791,292917009108.4771
792,318550331061.0152
793,311173028924.1054
794,312325022382.6609
795,336641880963.2307
796,343944025836.8709
797,290414183720.9016
798,311110627477.5315
799,307644331716.6403
800,287489222783.4086
801,315345817491.5712
802,305258933988.0192
803,295508778651.46783
804,277527403921.9245
805,273008034742.617
806,284124860707.92365
807,286322674961.8141
808,316930731757.75415
809,350130155925.1705
810,355189677438.1162
811,313521114540.7984
812,288413066341.3356
813,296245440632.7351
814,295578436671.8241
815,315226801588.41943
816,271530324172.0571
817,273731496211.5021
818,293163751875.0047
819,316100167909.8844
820,307110213019.38403
821,326069099850.368
822,314314312870.6275
823,302859962474.27423
824,319213307243.4843
825,316014073932.2147
826,306909090811.83575
827,309638013782.70807
828,307612954006.63605
829,298087535852.84814
830,279849131183.47906
831,296895576459.8428
832,326174678883.0128
833,309519871418.79364
834,319636740621.50214
835,323934374948.918
836,320249618778.2761
837,319742249834.6227
838,308268223289.2177
839,278448273621.0666
840,310105982520.26794
841,311815044961.6463
842,324740370215.6839
843,333141360816.9189
844,300899040048.8911
845,299129949704.9842
846,315331651746.7822
847,336250825363.59454
848,318975927137.0295
849,295166939299.8004
850,274671371587.88208
851,303947270202.1913
852,322421694000.5247
853,326921152065.3803
854,317996774383.8114
855,302174812652.6335
856,310385475813.23364
857,341298977420.01324
858,318104904952.108
859,329833178704.4453
860,294829813129.18585
861,318386175406.47406
862,291526988182.3079
863,309286916609.82733
864,317081428400.4123
865,316784903394.67053
866,311037493352.1281
867,322973799661.4042
868,277489044935.2781
869,273835760000.6087
870,282141632647.481
871,278709020067.6149
872,286876261672.51575
873,300592613604.87366
874,274856947154.99628
875,290412813563.5903
876,282494550249.19476
877,296109863044.50275
878,302905080486.5831
879,317680089781.3374
880,348785612574.57104
881,301632796465.4129
882,305298528934.7212
883,303462837850.35504
884,332041302385.03705
885,327947439193.9636
886,313054197513.71265
887,298928057018.5931
888,251596221362.66193
889,271751729046.1491
890,252523906567.4636
891,243910300965.38077
892,300398213241.58704
893,308336268507.29376
894,309626110633.11053
895,267795693607.1951
896,263734474947.49115
897,274088035820.35065
898,313160269141.9868
899,307591834264.4447
900,318366826406.41815
901,303039628589.10693
902,284861452135.5763
903,279321526365.271
904,247730088998.93912
905,255253930662.32834
906,275078492491.1865
907,286799256704.9947
908,314736247973.07166
909,279429878751.05084
910,306405190515.5626
911,328874274823.01306
912,320350607293.2926
913,310515447161.94183
914,296605058474.95416
915,291938002044.0498
916,333822761456.75684
917,301312714963.2494
918,279157020159.11316
919,309220041684.48535
920,331313667884.1176
921,312359532891.001
922,342511202233.19006
923,313000561094.5605
924,307888958890.715
925,314772345002.5015
926,329932159723.15717
927,319401559576.7368
928,299397791931.86835
929,297677532694.1843
930,295899779262.03296
931,275386624985.6381
932,317209912725.2572
933,259707764456.19208
934,277430806253.73004
935,275782023605.3843
936,291367670187.88416
937,288543365971.3831
938,300196004242.6103
939,291827149160.1125
940,291927413957.98505
941,333170567455.92456
942,319191281940.6633
943,281372407063.5604
944,283060204923.62756
945,277802406768.44507
946,280998430556.67163
947,300398107568.4167
948,278683032255.0366
949,295350744762.35455
950,298560055162.73395
951,265354004139.16898
952,291818207254.1119
953,326258875464.416
954,322527539401.46893
955,329078686634.5444
956,297285309921.60266
957,279716380887.0765
958,319466100743.62616
959,263956223080.48538
960,303027131502.0933
961,285800866499.8414
962,306150003397.0009
963,303940710022.9368
964,326230013796.742
965,323157499687.2409
966,274401765552.16537
967,319159590042.1456
968,330839264381.53845
969,291731085713.7979
970,310589764704.8674
971,267077363122.6324
972,287256095346.3628
973,266026530261.22162
974,287469692769.9077
975,294823618906.02954
976,275209496467.2396
977,302075951178.76886
978,292797774145.9955
979,287205250412.82764
980,312044873038.2849
981,296803562184.42053
982,277735628011.7666
983,286915390677.3532
984,291257800858.3475
985,282183173521.8457
986,288737592405.8107
987,283721214257.15674
988,264918488540.97137
989,270332039302.71204
990,269904973974.77454
991,268423154431.20374
992,263655673468.0921
993,270777836280.238
994,276062921106.30023
995,306645452682.76843
996,326270200365.2992
997,315600748743.19324
